document_id,source_id,document_type,split,is_augmented,augmentation_type,image_path,annotation_path,image_width,image_height,watermark_tag,created_date
SYN-DPIIT-000012_low_contrast,SYN-DPIIT-000012,dpiit,val,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000012_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.399598+00:00
SYN-DPIIT-000012_low_resolution,SYN-DPIIT-000012,dpiit,val,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000012_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.446651+00:00
SYN-DPIIT-000013,SYN-DPIIT-000013,dpiit,test,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000013.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.597132+00:00
SYN-DPIIT-000013_blur,SYN-DPIIT-000013,dpiit,test,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000013_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.670388+00:00
SYN-DPIIT-000013_rotate,SYN-DPIIT-000013,dpiit,test,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000013_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.705108+00:00
SYN-DPIIT-000013_low_contrast,SYN-DPIIT-000013,dpiit,test,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000013_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.756004+00:00
SYN-DPIIT-000013_low_resolution,SYN-DPIIT-000013,dpiit,test,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000013_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.805809+00:00
SYN-DPIIT-000014,SYN-DPIIT-000014,dpiit,test,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000014.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:24.973964+00:00
SYN-DPIIT-000014_blur,SYN-DPIIT-000014,dpiit,test,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000014_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.075083+00:00
SYN-DPIIT-000014_rotate,SYN-DPIIT-000014,dpiit,test,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000014_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.109615+00:00
SYN-DPIIT-000014_low_contrast,SYN-DPIIT-000014,dpiit,test,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000014_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.153558+00:00
SYN-DPIIT-000014_low_resolution,SYN-DPIIT-000014,dpiit,test,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000014_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.199970+00:00
SYN-DPIIT-000015,SYN-DPIIT-000015,dpiit,test,False,,synthetic_doc_dataset\raw\dpiit\images\SYN-DPIIT-000015.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.349127+00:00
SYN-DPIIT-000015_blur,SYN-DPIIT-000015,dpiit,test,True,blur,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000015_blur.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.422479+00:00
SYN-DPIIT-000015_rotate,SYN-DPIIT-000015,dpiit,test,True,rotate,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000015_rotate.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.456446+00:00
SYN-DPIIT-000015_low_contrast,SYN-DPIIT-000015,dpiit,test,True,low_contrast,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000015_low_contrast.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.496777+00:00
SYN-DPIIT-000015_low_resolution,SYN-DPIIT-000015,dpiit,test,True,low_resolution,synthetic_doc_dataset\augmented\dpiit\images\SYN-DPIIT-000015_low_resolution.png,synthetic_doc_dataset\annotations\dpiit\SYN-DPIIT-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.549374+00:00
SYN-UDYAM-000001,SYN-UDYAM-000001,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000001.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.713006+00:00
SYN-UDYAM-000001_blur,SYN-UDYAM-000001,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000001_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.786838+00:00
SYN-UDYAM-000001_rotate,SYN-UDYAM-000001,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000001_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.820542+00:00
SYN-UDYAM-000001_low_contrast,SYN-UDYAM-000001,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000001_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.861874+00:00
SYN-UDYAM-000001_low_resolution,SYN-UDYAM-000001,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000001_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:25.909022+00:00
SYN-UDYAM-000002,SYN-UDYAM-000002,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000002.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.074741+00:00
SYN-UDYAM-000002_blur,SYN-UDYAM-000002,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000002_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.162465+00:00
SYN-UDYAM-000002_rotate,SYN-UDYAM-000002,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000002_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.199109+00:00
SYN-UDYAM-000002_low_contrast,SYN-UDYAM-000002,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000002_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.238554+00:00
SYN-UDYAM-000002_low_resolution,SYN-UDYAM-000002,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000002_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.285469+00:00
SYN-UDYAM-000003,SYN-UDYAM-000003,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000003.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.455481+00:00
SYN-UDYAM-000003_blur,SYN-UDYAM-000003,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000003_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.528646+00:00
SYN-UDYAM-000003_rotate,SYN-UDYAM-000003,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000003_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.561980+00:00
SYN-UDYAM-000003_low_contrast,SYN-UDYAM-000003,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000003_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.602611+00:00
SYN-UDYAM-000003_low_resolution,SYN-UDYAM-000003,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000003_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.649756+00:00
SYN-UDYAM-000004,SYN-UDYAM-000004,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000004.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.804812+00:00
SYN-UDYAM-000004_blur,SYN-UDYAM-000004,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000004_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.880627+00:00
SYN-UDYAM-000004_rotate,SYN-UDYAM-000004,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000004_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.914858+00:00
SYN-UDYAM-000004_low_contrast,SYN-UDYAM-000004,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000004_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:26.956814+00:00
SYN-UDYAM-000004_low_resolution,SYN-UDYAM-000004,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000004_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.004071+00:00
SYN-UDYAM-000005,SYN-UDYAM-000005,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000005.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.161879+00:00
SYN-UDYAM-000005_blur,SYN-UDYAM-000005,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000005_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.236478+00:00
SYN-UDYAM-000005_rotate,SYN-UDYAM-000005,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000005_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.271579+00:00
SYN-UDYAM-000005_low_contrast,SYN-UDYAM-000005,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000005_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.310857+00:00
SYN-UDYAM-000005_low_resolution,SYN-UDYAM-000005,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000005_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.359192+00:00
SYN-UDYAM-000006,SYN-UDYAM-000006,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000006.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.509648+00:00
SYN-UDYAM-000006_blur,SYN-UDYAM-000006,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000006_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.581631+00:00
SYN-UDYAM-000006_rotate,SYN-UDYAM-000006,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000006_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.617442+00:00
SYN-UDYAM-000006_low_contrast,SYN-UDYAM-000006,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000006_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.660207+00:00
SYN-UDYAM-000006_low_resolution,SYN-UDYAM-000006,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000006_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.710523+00:00
SYN-UDYAM-000007,SYN-UDYAM-000007,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000007.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.872713+00:00
SYN-UDYAM-000007_blur,SYN-UDYAM-000007,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000007_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.945866+00:00
SYN-UDYAM-000007_rotate,SYN-UDYAM-000007,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000007_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:27.981678+00:00
SYN-UDYAM-000007_low_contrast,SYN-UDYAM-000007,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000007_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.021947+00:00
SYN-UDYAM-000007_low_resolution,SYN-UDYAM-000007,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000007_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.072244+00:00
SYN-UDYAM-000008,SYN-UDYAM-000008,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000008.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.220226+00:00
SYN-UDYAM-000008_blur,SYN-UDYAM-000008,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000008_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.304833+00:00
SYN-UDYAM-000008_rotate,SYN-UDYAM-000008,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000008_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.343222+00:00
SYN-UDYAM-000008_low_contrast,SYN-UDYAM-000008,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000008_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.386655+00:00
SYN-UDYAM-000008_low_resolution,SYN-UDYAM-000008,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000008_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.434088+00:00
SYN-UDYAM-000009,SYN-UDYAM-000009,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000009.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.591226+00:00
SYN-UDYAM-000009_blur,SYN-UDYAM-000009,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000009_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.667909+00:00
SYN-UDYAM-000009_rotate,SYN-UDYAM-000009,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000009_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.704073+00:00
SYN-UDYAM-000009_low_contrast,SYN-UDYAM-000009,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000009_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.745864+00:00
SYN-UDYAM-000009_low_resolution,SYN-UDYAM-000009,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000009_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.792700+00:00
SYN-UDYAM-000010,SYN-UDYAM-000010,udyam,train,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000010.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:28.944089+00:00
SYN-UDYAM-000010_blur,SYN-UDYAM-000010,udyam,train,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000010_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.018272+00:00
SYN-UDYAM-000010_rotate,SYN-UDYAM-000010,udyam,train,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000010_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.055527+00:00
SYN-UDYAM-000010_low_contrast,SYN-UDYAM-000010,udyam,train,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000010_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.097763+00:00
SYN-UDYAM-000010_low_resolution,SYN-UDYAM-000010,udyam,train,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000010_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.145600+00:00
SYN-UDYAM-000011,SYN-UDYAM-000011,udyam,val,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000011.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.297230+00:00
SYN-UDYAM-000011_blur,SYN-UDYAM-000011,udyam,val,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000011_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.370997+00:00
SYN-UDYAM-000011_rotate,SYN-UDYAM-000011,udyam,val,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000011_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.405673+00:00
SYN-UDYAM-000011_low_contrast,SYN-UDYAM-000011,udyam,val,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000011_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.446004+00:00
SYN-UDYAM-000011_low_resolution,SYN-UDYAM-000011,udyam,val,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000011_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.497290+00:00
SYN-UDYAM-000012,SYN-UDYAM-000012,udyam,val,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000012.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.649429+00:00
SYN-UDYAM-000012_blur,SYN-UDYAM-000012,udyam,val,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000012_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.725306+00:00
SYN-UDYAM-000012_rotate,SYN-UDYAM-000012,udyam,val,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000012_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.758739+00:00
SYN-UDYAM-000012_low_contrast,SYN-UDYAM-000012,udyam,val,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000012_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.799390+00:00
SYN-UDYAM-000012_low_resolution,SYN-UDYAM-000012,udyam,val,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000012_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:29.853830+00:00
SYN-UDYAM-000013,SYN-UDYAM-000013,udyam,test,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000013.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.010127+00:00
SYN-UDYAM-000013_blur,SYN-UDYAM-000013,udyam,test,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000013_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.086024+00:00
SYN-UDYAM-000013_rotate,SYN-UDYAM-000013,udyam,test,True,rotate,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000013_rotate.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.121318+00:00
SYN-UDYAM-000013_low_contrast,SYN-UDYAM-000013,udyam,test,True,low_contrast,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000013_low_contrast.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.164140+00:00
SYN-UDYAM-000013_low_resolution,SYN-UDYAM-000013,udyam,test,True,low_resolution,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000013_low_resolution.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.216275+00:00
SYN-UDYAM-000014,SYN-UDYAM-000014,udyam,test,False,,synthetic_doc_dataset\raw\udyam\images\SYN-UDYAM-000014.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.396558+00:00
SYN-UDYAM-000014_blur,SYN-UDYAM-000014,udyam,test,True,blur,synthetic_doc_dataset\augmented\udyam\images\SYN-UDYAM-000014_blur.png,synthetic_doc_dataset\annotations\udyam\SYN-UDYAM-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:30.471230+00:00
